Book,Category,Description,UOM,Customer Price,SKU,UPC,Manufacturer Part Number,Source Date
Premium Contractor,Misc,4IN FRAME KIT,ea,7.0032,1386596,75133802308,TPZL RDL4-FRAME,2026-08-25
Premium Contractor,Misc,6IN FRAME KIT,ea,6.6827,7517,75133802309,TPZL RDL6-FRAME,2026-08-25
Premium Contractor,Devices,SPST 40A TIME SWITCH,ea,164.2931,1017866,78626110064,TORK 1101B,2026-08-25
Premium Contractor,Misc,WEATHERPROOF BRASS PUSHBUTT,ea,143.1995,330200,78626196090,TORK TA1786B,2026-08-25
Premium Contractor,Devices,277V TIME SWITCH,ea,378.5016,1106529,78626182451,TORK EWZ201C,2026-08-25
Premium Contractor,Misc,1/2IN STEM MOUNT 120V - 277,ea,52.1373,1398476,78626162036,TORK 2129A,2026-08-25
Premium Contractor,Terminals & Lugs,8OZ OXIDE INHIBITOR,ea,29.4670,227372,66238105521,NSI OX-8,2026-08-25
Premium Contractor,Conductor,THERMOSTAT WIRE 500FT SPOOL,m,126.9900,10205,98013044105,THRMW. 18/2UL,2026-08-25
Premium Contractor,Conductor,THERMOSTAT WIRE 500FT SPOOL,m,181.1792,21516,98013044110,THRMW. 18/3UL,2026-08-25
Premium Contractor,Conductor,THERMOSTAT WIRE 250FT SPOOL,m,235.4015,21419,98013044115,THRMW. 18/4UL,2026-08-25
Premium Contractor,Conductor,THERMOSTAT WIRE 250FT SPOOL,m,629.2397,13183,98013098016,THRMW. 18/10,2026-08-25
Premium Contractor,Conductor,THERMOSTAT WIRE 250FT SPOOL,m,273.8301,251,98013044120,THRMW. 18/5UL,2026-08-25
Premium Contractor,Conductor,THERMOSTAT WIRE 250FT SPOOL,m,354.9651,11745,98013044125,THRMW. 18/6UL,2026-08-25
Premium Contractor,Conductor,THERMOSTAT WIRE 250FT SPOOL,m,375.2656,3140,98013044130,THRMW. 18/7UL,2026-08-25
Premium Contractor,Conductor,THERMOSTAT WIRE 250FT SPOOL,m,379.9245,31255,98013044135,THRMW. 18/8UL,2026-08-25
Premium Contractor,Solar & EV,RM5/DT ENDCLAMP 32-40MM,ea,3.5207,1248952,81003936014,UNIRAC 310820,2026-08-25
Premium Contractor,Fasteners,RM5/DT 1/4-20 CLIP U-NUT SS,ea,0.5108,1248960,81003936024,UNIRAC 310860,2026-08-25
Premium Contractor,Solar & EV,RM5 WIND DEFLECTOR HDW KIT,ea,0.3621,1272698,81003936025,UNIRAC 310861,2026-08-25
Premium Contractor,Solar & EV,MICRO MNT BND TBOLT 1/4IN X,ea,1.3515,1066432,81003936094,UNIRAC 008013S,2026-08-25
Premium Contractor,Solar & EV,ULA FRONT CAP 2IN AL,ea,24.9985,668322,81003936188,UNIRAC 403211C,2026-08-25
Premium Contractor,Solar & EV,ULA REAR CAP 2IN AL,ea,29.2978,668323,81003936190,UNIRAC 403214C,2026-08-25
Premium Contractor,Solar & EV,ULA BRACE 2IN 10.5 FT,ea,53.9571,668325,81003936186,UNIRAC 403201C,2026-08-25
Premium Contractor,Terminals & Lugs,ILSCO LAY IN LUG,ea,10.5748,922994,81003936093,UNIRAC 008009P,2026-08-25
Premium Contractor,Solar & EV,SM BND MIDCLAMP DK SS,ea,2.9444,972259,81003936140,UNIRAC 302029C,2026-08-25
Premium Contractor,Solar & EV,L-FOOT SERRATED W/ T-BOLT C,ea,2.9912,972263,81003936147,UNIRAC 304001C,2026-08-25
Premium Contractor,Solar & EV,L-FOOT SERRATED W/ T-BOLT D,ea,3.1467,972264,81003936148,UNIRAC 304001D,2026-08-25
Premium Contractor,Solar & EV,GFT RAIL 168IN MILL,ea,60.7869,1874559,81003936400,UNIRAC 411168M,2026-08-25
Premium Contractor,Solar & EV,SM RAIL 246IN DRK,ea,129.7100,1497567,81003936165,UNIRAC 310246D,2026-08-25
Premium Contractor,Solar & EV,RM5 WD WIRE MGMT CLIP,ea,2.6724,1506675,81003936023,UNIRAC 310851,2026-08-25
Premium Contractor,Solar & EV,ULA RAIL BRACKET 2IN W/ 1-U,ea,19.3460,1743705,81003936394,UNIRAC 403216M,2026-08-25
Premium Contractor,Solar & EV,NXT HORIZON WIRE MGMT CLIP,ea,0.3621,1760980,81003936370,UNIRAC WRMCLPD1,2026-08-25
Premium Contractor,Solar & EV,NXT HORIZON RL & CLMP CAP K,ea,1.1007,1760981,810039S0669,UNIRAC ENDCAPD1,2026-08-25
Premium Contractor,Solar & EV,RM5/DT WIRE MGMT CLIP,ea,1.8555,1318461,81003936022,UNIRAC 310850,2026-08-25
Premium Contractor,Solar & EV,MLPE MOUNT ASSY,ea,2.4293,1327070,81003936105,UNIRAC 008114M,2026-08-25
Premium Contractor,Solar & EV,GFT RAIL END CAP UV-BLK,ea,1.3447,1631878,81003936210,UNIRAC GFT-CAP,2026-08-25
Premium Contractor,Solar & EV,SM RAIL END CAP PRO UV-BLK,ea,0.9325,1380319,81003936154,UNIRAC 309003P,2026-08-25
Premium Contractor,Solar & EV,FLASHKIT PRO DRK 10PK,ea,12.8359,1380320,81003936038,UNIRAC 004055D,2026-08-25
Premium Contractor,Solar & EV,GFT DIAGONAL BRACE ASSEMBLY,ea,90.3286,1380878,81003936034,UNIRAC 404032,2026-08-25
Premium Contractor,Solar & EV,BND SPLICE BAR PRO SERIES D,ea,7.1298,1426727,81003936145,UNIRAC 303019D,2026-08-25
Premium Contractor,Solar & EV,UNIVERSAL AF MID CLAMP DRK,ea,3.0846,1672273,81003936220,UNIRAC 302045D,2026-08-25
Premium Contractor,Solar & EV,UNIVERSAL AF END CLAMP DRK,ea,3.5513,1672275,81003936222,UNIRAC 302050D,2026-08-25
Premium Contractor,Solar & EV,GFT C-PILE 12.5FT,ea,184.8393,1174561,81003936027,UNIRAC 404001,2026-08-25
Premium Contractor,Solar & EV,GFT RAIL SPLICE KIT,ea,13.6391,1174566,81003936030,UNIRAC 404014,2026-08-25
Premium Contractor,Solar & EV,GFT ASSEMBLY HARDWARE 4-RAI,ea,26.5922,1174567,81003936029,UNIRAC 404013,2026-08-25
Premium Contractor,Solar & EV,STRONGHOLD RAIL CLAMP DARK,ea,5.6644,214364,81003936473,UNIRAC SHCLMPD2,2026-08-25
Premium Contractor,Solar & EV,NXT UMOUNT RAIL SPLICE,ea,8.6309,214365,81003936475,UNIRAC RLSPLCM2,2026-08-25
Premium Contractor,Solar & EV,NXT US UMOUNT RAIL - 185IN,ea,52.8164,214366,81003936629,UNIRAC 185RLD1-,2026-08-25
Premium Contractor,Terminals & Lugs,NXT US RAIL MLPE & GND LUG,ea,3.7221,214369,81003936727,UNIRAC NULGMLP1,2026-08-25
Premium Contractor,Solar & EV,SOLOBOX RAIL W/ DIN RL,ea,24.7741,234084,81003936480,UNIRAC SBOXRAIL,2026-08-25
Premium Contractor,Solar & EV,NXT UMOUNT US COMBO CLAMP -,ea,5.8344,234656,81003936720,UNIRAC NUCCLAMP,2026-08-25
Premium Contractor,Misc,3/8 SPRING NUT,ea,2.0055,121208,78636405235,UNI P1008-SS,2026-08-25
Premium Contractor,Misc,CUSTOMER PROPERTY,ea,0.0000,303778,000500x5002,MISC CUSTOMER-P,2026-08-25
Premium Contractor,Misc,IF THIS ITEM IS NOT RETURNE,ea,0.0000,59301,,35IN STEEL PARA,2026-08-25
Premium Contractor,Misc,IF THIS ITEM IS NOT RETURNE,ea,0.0000,444272,,45IN STEEL PARA,2026-08-25
Premium Contractor,Misc,STAPLE 131 P1 CABLE GALV,m,76.9343,549954,7521859310,VIK C704254 (13,2026-08-25
Premium Contractor,Misc,CABLE STAPLE,m,39.9594,1111388,7521809516,VIK C702523 (IN,2026-08-25
Premium Contractor,Conductor,ROMEX STAPLE,m,26.5064,264999,7521809115,VIK C703736 (10,2026-08-25
Premium Contractor,Misc,NMC INS 100-PK,m,40.7847,41657,7521809511,VIK C702511 (IN,2026-08-25
Premium Contractor,Conductor,NM-B STAPLE,m,41.4154,45713,7521809211,VIK C704071 (12,2026-08-25
Premium Contractor,Fittings,1-HOLE CABLE STRAP,ea,0.1762,46678,7521850930,VIK C700252 (38,2026-08-25
Premium Contractor,Lighting,IN WALL RATED JOINER CABLE,ea,41.2717,1229473,79057643477,WAC LED-TC-WEXT,2026-08-25
Premium Contractor,Lighting,24VDC BASICS POWER TO TAPE,ea,30.2388,1891373,79057682117,WAC T24-BS-PM-C,2026-08-25
Premium Contractor,Lighting,EXTENSION CABLE,ea,17.5568,808821,79057622066,WAC LED-TC-EXT1,2026-08-25
Premium Contractor,Lighting,E TRANS.120V-12V 60W (EN-12,ea,37.8700,52195,79057609459,WAC EN-1260-R-A,2026-08-25
Premium Contractor,Lighting,12FT IN WALL EXTENSION CABL,ea,32.8567,1248315,79057643475,WAC LED-TC-WEXT,2026-08-25
Premium Contractor,Lighting,RIDGID ALUMINUM CHANNEL FOR,ea,42.8017,816706,79057623623,WAC LED-T-CH,2026-08-25
Premium Contractor,Lighting,24V 60W CLASS 2 REMOTE DIMM,ea,77.9917,870324,79057626229,WAC EN-2460-RB2,2026-08-25
Premium Contractor,Lighting,LEDME BUTTON LIGHT - 3000K,ea,51.9817,876370,79057624420,WAC HR-LED87-WT,2026-08-25
Premium Contractor,Lighting,LEDME BUTTON LIGHT - 3000K,ea,51.9817,897518,79057624422,WAC HR-LED87-BK,2026-08-25
Premium Contractor,Lighting,REMOTE 24V AC/96W TRANSFORM,ea,81.0517,897522,79057626230,WAC EN-24100-RB,2026-08-25
Premium Contractor,Lighting,LEDME BUTTON LIGHT - 2700K,ea,51.9817,919627,79057629074,WAC HR-LED87-27,2026-08-25
Premium Contractor,Lighting,REMOTE POWER SUPPLY 24V 60W,ea,57.2747,699083,79057616393,WAC EN-2460-RB2,2026-08-25
Premium Contractor,Lighting,REMOTE POWER SUPPLY 24V 100,ea,72.6367,699086,79057616392,WAC EN-24100-RB,2026-08-25
Premium Contractor,Lighting,ALUMINUM CHANNEL,ea,55.0417,996317,79057633956,WAC LED-T-CH2,2026-08-25
Premium Contractor,Lighting,ENDURANCE DOUBLE SPOT WALLP,ea,175.9118,1725127,79057638565,WAC WP-LED430-3,2026-08-25
Premium Contractor,Lighting,AETHER 3IN NIC AIRTIGHT 120,ea,172.7676,1739420,79057640410,WAC HR-3LED-H17,2026-08-25
Premium Contractor,Lighting,POWER SUPPLY 100-277V TO 24,ea,133.4228,1573742,79057677732,WAC EN-24DC060-,2026-08-25
Premium Contractor,Lighting,POWER SUPPLY 100-277V TO 24,ea,150.2851,1573743,79057677733,WAC EN-24DC096-,2026-08-25
Premium Contractor,Lighting,MAG TRANSFORMER LANDSCAPE 1,ea,220.2817,1109811,79057639594,WAC 9075-TRN-SS,2026-08-25
Premium Contractor,Lighting,6 IN JOINER CABLE 24V INVIS,ea,6.6886,1141401,79057639902,WAC LED-TC-IC6-,2026-08-25
Premium Contractor,Lighting,1FT JOINER CABLE 24V INVISI,ea,8.9369,1141402,79057639903,WAC LED-TC-IC12,2026-08-25
Premium Contractor,Lighting,3FT JOINER CABLE 24V INVISI,ea,10.0606,1141404,79057639904,WAC LED-TC-IC36,2026-08-25
Premium Contractor,Lighting,MALE TO MALE CONNECTOR,ea,0.7174,1141410,79057640329,WAC> LED-TC-MM,2026-08-25
Premium Contractor,Lighting,2 IN JOINER CABLE 24V INVIS,ea,6.6886,1141411,79057639901,WAC LED-TC-IC2-,2026-08-25
Premium Contractor,Lighting,LV WIRING BOX WITH 12IN EXT,ea,12.3088,1141417,79057639900,WAC LED-TC-B-2-,2026-08-25
Premium Contractor,Lighting,COLOR SELECT ADJUSTABLE ROU,ea,28.0339,1657540,79057683306,WAC R4ERAR-W9CS,2026-08-25
Premium Contractor,Lighting,E TRANS.120V-12V 75W,ea,46.3012,94479,79057609461,WAC EN-1275-R-A,2026-08-25
Premium Contractor,Lighting,ELEC. TRANSF 120V-12V 100W,ea,57.5425,95222,79057609463,WAC EN-12100-R-,2026-08-25
Premium Contractor,Lighting,E TRANS.120V-12V 150W NON-E,ea,68.7837,95465,79057609464,WAC EN-12150-R-,2026-08-25
Premium Contractor,Lighting,PS 120-277V 96W 24VDC REMOT,ea,126.6738,47697,79057683659,WAC PS-24DC-U96,2026-08-25
Premium Contractor,Lighting,TRANSFORMER 24V 96W FOR BAS,ea,70.1904,86320,79057682119,WAC EN-BT96-24,2026-08-25
Premium Contractor,Lighting,GEMINI TAPE 300 24VDC 3000K,ea,145.9603,88118,79057695541,WAC T24-GE3-15-,2026-08-25
Premium Contractor,Lighting,24VDC BASICS INLINE TAPE CO,ea,30.2388,89321,79057682116,WAC T24-BS-MM-C,2026-08-25
Premium Contractor,Lighting,GEMINI TAPE 300 24VDC 3000K,ea,224.4850,93884,79057695545,WAC T24-GE3-24-,2026-08-25
Premium Contractor,Lighting,IN WALL RATED EXTENSION CAB,ea,45.3934,132474,79057683442,WAC T24-BS-EX2-,2026-08-25
Premium Contractor,Lighting,INVISILED PRO2+ 3000K 5FT,ea,139.9567,147813,19717907901,WAC LED-TC2430-,2026-08-25
Premium Contractor,Lighting,INVISILED PRO2+ 3000K 1FT,ea,29.0317,147814,19717907891,WAC LED-TC2430-,2026-08-25
Premium Contractor,Lighting,GEMINI TAPE 300 15FT 3000K,ea,269.9472,177002,19717907166,WAC T24-GE3-15-,2026-08-25
Premium Contractor,Lighting,INVISILED PRO2+ 3000K 2IN,ea,4.4404,185402,19717907881,WAC LED-TC2430-,2026-08-25
Premium Contractor,Lighting,INVISILED PRO2+ 3000K L,ea,11.1852,185405,19717907905,WAC LED-TC2430-,2026-08-25
Premium Contractor,Lighting,INVISILED PRO2+ 2700K 1FT,ea,23.5510,185409,19717907890,WAC LED-TC2427-,2026-08-25
Premium Contractor,Lighting,INVISILED PRO2+ 2700K 2IN,ea,4.4404,185410,19717907880,WAC LED-TC2427-,2026-08-25
Premium Contractor,Lighting,INVISILED PRO2+ 2700K 5FT,ea,114.6063,185413,19717907900,WAC LED-TC2427-,2026-08-25
Premium Contractor,Terminals & Lugs,3C COMPACT SPLICE 50PC BOX,ea,0.3740,1062069,5082189713,WAG 221-413/K19,2026-08-25
Premium Contractor,Terminals & Lugs,5C COMPACT SPLICE (PER PIEC,ea,0.5933,1062071,5082189714,WAG 221-415/K19,2026-08-25
Premium Contractor,Terminals & Lugs,LUMI-NUT LUMINAIRE DISCONNE,ea,25.6232,252118,4491895025,WAG 873-902/K19,2026-08-25
Premium Contractor,Terminals & Lugs,LEVERNUT TRM BLK 2-CON BULK,ea,0.3111,495260,5082134656,WAG 222-412/K19,2026-08-25
Premium Contractor,Terminals & Lugs,3-CONDUCTOR GREY W/ORANGE L,ea,0.3595,134820,4491859250,WAG` 222-413/K1,2026-08-25
Premium Contractor,Terminals & Lugs,5-CONDUCTOR GREY W/ ORANGE,ea,22.8438,134849,4491895003,WAG` 222-415/K1,2026-08-25
Premium Contractor,Terminals & Lugs,2-CONDUCTOR YELLOW 100PK,ea,0.0987,14527,4491814490,WAG` 773-162/K1,2026-08-25
Premium Contractor,Terminals & Lugs,COMPACT LVR NUT BOX/100 2 2,ea,30.1181,1272537,5082189712,WAG 221-412/K19,2026-08-25
Premium Contractor,Conductor,1EA=50/BX COMPACT SPLICING,ea,29.5740,1333197,5514371563,WAG 221-612/K19,2026-08-25
Premium Contractor,Fittings,COMPACT SPLICING CONNECTOR,ea,21.4387,1348781,5514371834,WAG 221-613/K19,2026-08-25
Premium Contractor,Fittings,COMPACT SLICING CONNECTOR,ea,17.7454,1348784,5514371838,WAG 221-615/K19,2026-08-25
Premium Contractor,Fittings,INLINE SPLICING CONNECTOR W,ea,0.4003,1806387,5514406761,WAG 221-2401,2026-08-25
Premium Contractor,Terminals & Lugs,END STOP - 6MM,ea,1.2461,2175,4491800066,WAG 249-116,2026-08-25
Premium Contractor,Terminals & Lugs,4 CONDUCTOR RL MTD TERM BLK,ea,2.8365,76577,4491811843,WAG 2002-1401,2026-08-25
Premium Contractor,Terminals & Lugs,2 CONDUCTOR RL MTD TERM BLK,ea,1.7960,99038,4491811814,WAG 2002-1201,2026-08-25
Premium Contractor,Terminals & Lugs,END / INTERMEDIATE PLATE GR,ea,1.1653,112153,4491811824,WAG 2002-1291,2026-08-25
Premium Contractor,Terminals & Lugs,10-WAY JUMPER,ea,5.0617,164869,4491812010,WAG 2002-410,2026-08-25
Premium Contractor,Terminals & Lugs,10-WAY JUMPER,ea,6.2008,170400,4491812139,WAG 2004-410,2026-08-25
Premium Contractor,Terminals & Lugs,10-WAY JUMPER,ea,7.7937,170402,4491811792,WAG 2001-410,2026-08-25
Premium Contractor,Terminals & Lugs,4 CONDUCTOR RL MTD TERM BLK,ea,3.5139,173950,4491812117,WAG 2004-1401,2026-08-25
Premium Contractor,Terminals & Lugs,2 CONDUCTOR RL MTD TERM BLK,ea,3.8029,173952,4491812227,WAG 2010-1201,2026-08-25
Premium Contractor,Terminals & Lugs,5-WAY JUMPER,ea,9.2930,176329,4491812264,WAG 2016-405,2026-08-25
Premium Contractor,Terminals & Lugs,TOPJOB S COMB JUMPER 5-WAY,ea,6.3614,176330,4491812242,WAG 2010-405,2026-08-25
Premium Contractor,Terminals & Lugs,TOPJOB S STEP-DOWN JUMPER L,ea,2.9996,176331,4491812268,WAG 2016-499,2026-08-25
Premium Contractor,Terminals & Lugs,2 CONDUCTOR RL MTD TERM BLK,ea,2.2380,181052,4491812095,WAG 2004-1201,2026-08-25
Premium Contractor,Terminals & Lugs,2 CONDUCTOR RL MTD TERM BLK,ea,4.5798,181056,4491812249,WAG 2016-1201,2026-08-25
Premium Contractor,Terminals & Lugs,SPLICCON 4CTR REDBAG OF 250,ea,0.2133,183146,,WAG 2773-404/VE,2026-08-25
Premium Contractor,Terminals & Lugs,END / INTERMEDIATE PLATE GR,ea,1.1390,183992,4491812102,WAG 2004-1291,2026-08-25
Premium Contractor,Terminals & Lugs,END / INTERMEDIATE PLATE GR,ea,1.2189,183993,4491812253,WAG 2016-1291,2026-08-25
Premium Contractor,Terminals & Lugs,END / INTERMEDIATE PLATE GR,ea,0.9248,183994,4491812231,WAG 2010-1291,2026-08-25
Premium Contractor,Terminals & Lugs,"END & INTERMEDIATE PLATE, G",ea,1.0319,183995,4491812124,WAG 2004-1491,2026-08-25
Premium Contractor,Terminals & Lugs,END / INTERMEDIATE PLATE GR,ea,1.0319,207615,4491811855,WAG 2002-1491,2026-08-25
Premium Contractor,Devices,1-BUTTON LOW VOLTAGE SWITCH,ea,26.8455,839894,75418293130,WATT LVSW-101-W,2026-08-25
Premium Contractor,Devices,UNIVERSAL VOLT POWER PACK,ea,65.2052,1073568,75418293804,WATT BZ-250,2026-08-25
Premium Contractor,Misc,24VDC UNIV VOLT PWR PCK,ea,54.6941,368238,75418292291,WATT BZ-150,2026-08-25
Premium Contractor,Devices,24VDC UNIV VOLT POWER PACK,ea,40.3334,379150,75418292290,WATT BZ-50,2026-08-25
Premium Contractor,Devices,DUAL TECH WALL SWITCH OCCUP,ea,97.1440,904162,75418293544,WATT DSW-301-W,2026-08-25
Premium Contractor,Devices,PIR WALL SWITCH OCCUPANCY S,ea,61.3819,904760,75418293538,WATT WS-301-W,2026-08-25
Premium Contractor,Devices,DUAL TECH WALL SWITCH OCCUP,ea,113.5277,910185,75418293550,WATT DSW-302-W,2026-08-25
Premium Contractor,Devices,PIR WALL SWITCH OCCUPANCY S,ea,89.1582,912878,75418293526,WATT PW-301-W,2026-08-25
Premium Contractor,Devices,PIR WALL SWITCH OCCUPANCY S,ea,55.3443,916692,75418293535,WATT WS-301-I,2026-08-25
Premium Contractor,Misc,PASSIVE INFRARED LINE VOLTA,ea,105.0515,116595,75418291433,WATT CI-355,2026-08-25
Premium Contractor,Misc,277V SENSOR,ea,102.6009,947182,75418293532,WATT PW-302-W,2026-08-25
Premium Contractor,Misc,277V SENSOR,ea,55.3443,961080,75418293533,WATT WS-301-B,2026-08-25
Premium Contractor,Misc,277V SENSOR,ea,55.3443,992369,75418293536,WATT WS-301-LA,2026-08-25
Premium Contractor,Lighting,EMERGENCY LIGHTING CONTROL,ea,146.5374,488525,75418292305,WATT ELCU-200,2026-08-25
Premium Contractor,Devices,RESIDENTIAL TIME SWITCH,ea,39.7817,197551,75418291823,WATT RT-50-W,2026-08-25
Premium Contractor,Devices,POWER PACK 120-277V 50/60HZ,ea,49.7105,1087651,75418293803,WATT BZ-200,2026-08-25
Premium Contractor,Devices,0-10V DUAL TECH WALL SWITCH,ea,177.5548,1327026,75418293942,WATT DW-311-W,2026-08-25
Premium Contractor,Devices,24VDC OCCUPANCY SENSOR,ea,200.8805,61722,75418291382,WATT DT-300,2026-08-25
Premium Contractor,Devices,0-10V PIR WALL SWITCH OCCUP,ea,116.7917,1106426,75418293899,WATT PW-311-W,2026-08-25
Premium Contractor,Misc,24VDC OCCUPANCY SNSR,ea,156.4366,289361,75418291519,WATT UT-305-3,2026-08-25
Premium Contractor,Devices,24VDC OCCUPANCY SENSOR,ea,180.0580,73432,75418291383,WATT DT-305,2026-08-25
Premium Contractor,Misc,PIR 1200SQFT CEIL SENSOR WH,ea,112.9471,302106,75418291431,WATT CI-305,2026-08-25
Premium Contractor,Misc,DUAL TECHNOLOGY LINE VOLTAG,ea,162.6288,47349,75418291384,WATT DT-355,2026-08-25
Premium Contractor,Misc,WEW 35/2 END BRACKET,ea,2.1157,117315,819003023,WDM 1061200000,2026-08-25
Premium Contractor,Misc,WAP 2.5-10 END PLATE,ea,0.9732,560667,819010314,WDM 1050000000,2026-08-25
Premium Contractor,Misc,WPE 4 WM GN YL,ea,6.9557,300514,819003982,WDM 1010100000,2026-08-25
Premium Contractor,Terminals & Lugs,WDU4 35A TERMINAL BLOCK,ea,1.3889,300518,819015061,WDM 1020100000,2026-08-25
Premium Contractor,Misc,FRAME CLIP,ea,0.9409,1025768,78181067067,WILEYELE ACC-F9,2026-08-25
Premium Contractor,Misc,MODULE WIRE MANAGEMENT CLIP,ea,0.8840,689164,78181053706,WILEYELE ACC-PV,2026-08-25
Premium Contractor,Grounding & Bonding,ASSEMBLED GROUNDING LUG 6.7,ea,12.4780,963224,78181053756,WILEYELE WEEB-L,2026-08-25
Premium Contractor,Conduit & Raceway,RACEWAY END CAP,ea,6.4914,52468,78677610033,W-MOLD 5410,2026-08-25
Premium Contractor,Conduit & Raceway,5-5/32X6IN DEVICE BRACKET,ea,10.9038,52470,78677605911,W-MOLD 5450,2026-08-25
Premium Contractor,Conduit & Raceway,BASE&CVR W/ADH P/FT,ea,2.0528,53824,78677652320,W-MOLD 400BAC-W,2026-08-25
Premium Contractor,Conduit & Raceway,NONMETALLIC RECTANGULAR FLO,ea,36.9444,832468,78677618082,W-MOLD 880MP2,2026-08-25
Premium Contractor,Devices,2G IVY COVER PLATE,ea,15.2872,55008,78677604101,W-MOLD V4047C-2,2026-08-25
Premium Contractor,Devices,2G IVY COVER PLATE,ea,11.3322,55009,78677605087,W-MOLD V4047RX,2026-08-25
Premium Contractor,Conduit & Raceway,D/C AL FLGD CVR,ea,143.1179,579588,78677615201,W-MOLD FPBTCBK,2026-08-25
Premium Contractor,Boxes,"FLOORPORT FLANGED, BLANK TO",ea,143.1179,586312,78677615199,WLK FPBTCAL,2026-08-25
Premium Contractor,Fittings,INTL 90D LH TWSTD ELL,ea,5.2394,59467,78677604220,W-MOLD V5711LHA,2026-08-25
Premium Contractor,Devices,RECT DECORATOR RECEPTACLE P,ea,85.3774,868703,78656408007,WLK 828GFITCAL-,2026-08-25
Premium Contractor,Conduit & Raceway,FLAT SCREEN WALL BOX 4-GANG,ea,315.1502,875816,78677618270,W-MOLD EFSB4,2026-08-25
Premium Contractor,Conduit & Raceway,PLUGMOLD OUTLET,ea,99.2910,883335,78677618010,W-MOLD WH20GB60,2026-08-25
Premium Contractor,Conduit & Raceway,STL SUPPORT CLIP WHITE,ea,0.6154,62153,78677618932,W-MOLD 5703WH,2026-08-25
Premium Contractor,Conduit & Raceway,TAMPER RESISTANT PLUGMOLD 5,ea,77.0958,641701,78677617485,W-MOLD BK20GB50,2026-08-25
Premium Contractor,Conduit & Raceway,TAMPER-RESI PLUG MOLD,ea,50.1780,642711,78677617486,W-MOLD WH20GB30,2026-08-25
Premium Contractor,Boxes,2X5-1/2 DECORATOR DEV PLT,ea,35.7391,643113,78677617528,WLK OFR47-R,2026-08-25
Premium Contractor,Conduit & Raceway,5FT P-MOLD TAMPER-RESIS,ea,77.0958,643380,78677617487,W-MOLD WH20GB50,2026-08-25
Premium Contractor,Devices,RECT. DUPLEX RECEPTACLE PLA,ea,75.5225,895249,78656408000,WLK 828R-TCAL-B,2026-08-25
Premium Contractor,Conduit & Raceway,TAMPER RESISTANT PLUGMOLD 3,ea,50.1780,645846,78677617484,W-MOLD BK20GB30,2026-08-25
Premium Contractor,Conduit & Raceway,USB PLUGMOLD 3FT WHITE,ea,82.0480,896577,78677618265,W-MOLD WH20GB30,2026-08-25
Premium Contractor,Conduit & Raceway,USB PLUGMOLD 5FT WHITE,ea,120.8879,899114,78677618266,W-MOLD WH20GB50,2026-08-25
Premium Contractor,Lighting,1 GANG BOTTOM HOUSING ASSEM,ea,13.8406,655029,78677615116,W-MOLD 1BHA,2026-08-25
Premium Contractor,Boxes,2-GANG CARPET & TILE FLANGE,ea,108.5093,904556,78656407970,WLK 827TCAL-BK,2026-08-25
Premium Contractor,Conduit & Raceway,2X5-1/2 BLNK DEV PLT,ea,35.7391,656386,78677617526,W-MOLD OFR47-B,2026-08-25
Premium Contractor,Conduit & Raceway,TR PLUGMOLD 5FT IVORY,ea,88.7188,661092,78677617481,W-MOLD V20GB506,2026-08-25
Premium Contractor,Conduit & Raceway,OVER FLOOR RACEWAY BASE AND,ea,55.7846,664706,78677617514,W-MOLD OFRBC-8,2026-08-25
Premium Contractor,Conduit & Raceway,OVER FLOOR RACEWAY ENT END,ea,108.9674,664707,78677617515,W-MOLD OFR10A,2026-08-25
Premium Contractor,Conduit & Raceway,OVER FLOOR RACEWAY 2-GANG B,ea,171.0149,664708,78677617516,W-MOLD OFR48-2,2026-08-25
Premium Contractor,Devices,OFR DUPLEX PLATE,ea,35.7391,664709,78677617527,W-MOLD OFR47-D,2026-08-25
Premium Contractor,Conduit & Raceway,WHT STL SHALLOW DEV BOX,ea,8.2067,431958,78677656301,W-MOLD 5748SWH,2026-08-25
Premium Contractor,Conduit & Raceway,AL RACEWAY COVER P/FT,ea,6.0358,989741,78677618958,W-MOLD AL3300C-,2026-08-25
Premium Contractor,Boxes,4-INCH FURN FEED POKE-THRU,ea,303.3803,999350,78656408530,WLK 4FFATC15BK,2026-08-25
Premium Contractor,Devices,TELE-PWR PLS WO/RCPT,ea,205.0498,19960,78677604645,W-MOLD 25DTC-4,2026-08-25
Premium Contractor,Devices,TEL-PWR PL WO/RCPT,ea,266.7512,22058,78677604647,W-MOLD 25DTC-41,2026-08-25
Premium Contractor,Conduit & Raceway,IV TELE-PWR POLE,ea,194.0762,2905,78677604640,W-MOLD 25DTP-4,2026-08-25
Premium Contractor,Conduit & Raceway,IV TELE-PWR POLE,ea,294.8412,3905,78677604641,W-MOLD 25DTP-41,2026-08-25
Premium Contractor,Conduit & Raceway,IV TELE-PWR POLE,ea,361.2287,31195,78677604642,W-MOLD 25DTP-41,2026-08-25
Premium Contractor,Conduit & Raceway,IV TELE-POWER POLE,ea,468.2573,19548,78677609811,W-MOLD 30TP-4V,2026-08-25
Premium Contractor,Conduit & Raceway,BASE W/CVR & ADH P/FT,ea,2.2499,164,78677605003,W-MOLD 400BAC,2026-08-25
